student_id,age,parental_education,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_efficiency,sleep_quality,engagement_score
STD00532,25,,-1.014607160418239,1.7346981934524506,-0.003819625875717607,-0.1778806763247321,77.11,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.177635572662348,-0.006625898106271568,1.7346981934524506
STD00097,24,,-0.9488128575642778,-0.08179644780549987,0.5767400327989337,0.9157912724612645,85.07,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,17.891041165489188,-0.04717528599018026,-0.08179644780549987
STD01979,20,,-0.4822714373270993,1.5150566845421758,0.029836006511218757,2.229280454518109,91.2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4.305886549911216,0.04520324110486586,1.5150566845421758
STD02301,21,,-0.045636518387175605,0.9590272791026504,-0.9798329650968715,-0.20711745119326821,96.56,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.21702155958781089,-0.9396865424919348,0.9590272791026504
STD01499,21,2.0,1.0808416971427637,-0.8267967010011618,1.678961993471099,0.4458371875373813,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.21425809957074934,-1.388160237308239,-0.0
STD01764,21,2.0,0.39697970081219863,-0.48150441897554974,-2.140952282446175,-2.2742657187501667,92.84,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.6279876632623347,1.0308779848136225,-0.0
STD00171,22,,-0.19317525812030048,-0.12433962295478734,0.4421175032511883,-0.6250950474619756,86.57,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.774759393230382,-0.05497272365596472,-0.12433962295478734
STD01639,18,2.0,-1.6246997868822413,0.023077425818325347,-0.5254819278732309,0.561701443497878,81.73,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.8991542102186778,-0.012126770209365076,0.023077425818325347
STD01486,25,2.0,0.6462005449559906,-0.3271617370385995,0.1644585360589642,-0.6608288834124099,100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.40142671889959586,-0.053804540327875884,-0.0
STD01228,18,,0.8495647537773247,-0.7417103507025867,0.290667157509975,-0.3435557339131052,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.18574950307171945,-0.2155908393344476,-0.7417103507025867
STD01268,20,2.0,0.8276333194926712,0.17445197925648795,-0.6601044574209763,1.1745908722234955,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.6426840984435257,-0.1151565291131194,0.0
STD02198,18,3.0,0.048070519010889934,-0.48348317130807433,0.35797842228384774,1.6921900717479572,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.6145765395108636,-0.17307654286565574,-0.48348317130807433
STD00819,22,3.0,0.6800945797595462,-0.2519691484026497,0.7955016433140205,0.9850932573348327,100.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.5863320251148114,-0.20044187161874216,-0.2519691484026497
STD02403,25,,-0.378595566163282,-0.4923875568044372,-0.4834123873895606,-0.6207636734073778,84.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.9989688512111445,0.23802624435574588,-0.0
STD01210,18,,0.32121656419248606,-0.4884300521393873,0.36639233038058167,-0.7236338072040808,92.21,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.5477026452861332,-0.17895702503125913,-0.4884300521393873
STD00069,19,3.0,0.5784124753488792,-0.7149971942134997,0.4168757789609866,-0.979184876425363,99.17,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.6203605785673559,-0.2980650122926725,-0.7149971942134997
STD00103,18,,-0.7853239838059503,0.7225663753659128,-1.543564807578055,-1.7848204505805918,76.73,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-8.314018874690028,-1.1153280281540578,0.7225663753659128
STD01244,18,2.0,-0.6896231796547341,-0.3885030593468743,1.266680496731129,0.39386069888220476,99.17,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.2689758804928495,-0.49210924819506197,-0.3885030593468743
STD00050,20,2.0,1.6789717230878642,2.2936957273907623,-0.003819625875717607,-0.25367972228019675,100.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.09469294509305153,-0.008761059551364674,2.2936957273907623
STD00414,22,,-0.3287513973345236,1.1638281455189872,0.7955016433140205,0.12423266398347871,98.88,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1850769796617235,0.9258272022954633,1.1638281455189872
STD00971,21,2.0,0.24944096107907376,0.417838516157063,-0.9209356084197327,-1.3386889229569976,92.62,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-1.0714303153634768,-0.38480236809830315,0.0
STD01309,24,2.0,-1.1780960341765663,-0.8762655093142867,-2.3933695253481972,2.032202935033901,80.6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-11.410714137627307,2.0972271661065305,-0.8762655093142867
STD00423,18,2.0,0.9273216571501879,0.3881572311691876,-2.0568132014788345,1.347845834407415,98.29,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6993362158345648,-0.7983669173182568,0.3881572311691876
STD01956,25,3.0,-0.9288751900327743,0.22293141140335065,0.34115060609037995,0.3981920729368027,93.02,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5.598497530190794,0.07605318611683691,0.22293141140335065
STD00610,20,2.0,0.0859520873207462,0.6542994198938006,0.42528968705772047,0.4620798402421236,100.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.42550665506998925,0.2782667955286825,0.0
STD02256,21,4.0,-0.045636518387175605,0.10618502378437568,-0.16368387971366552,-0.39228369202733304,87.23,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.4110422282340415,-0.01738077666051446,0.0
STD01684,21,2.0,-0.08750562020333283,0.17939886008780018,-0.8872799760327963,1.546006197405275,95.05,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.6942638022053074,-0.15917701627901432,0.17939886008780018
STD00869,22,4.0,-1.0026445598993368,1.3181708274559374,-0.4329289388091557,0.12748119452442733,93.07,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-48.205069794939696,-0.5706742974996856,1.3181708274559374
STD02070,19,,-0.378595566163282,0.16950509842517503,-0.003819625875717607,0.4923994586243098,84.83,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.7923977233057434,-0.0006474460600108584,0.16950509842517503
STD02394,24,,0.03610791849198782,-1.5955419821871244,0.40004796276751803,-0.11507575253306043,81.99,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.11106541170011365,-0.6382933194840067,-1.5955419821871244
STD01252,19,2.0,-0.7992803510780027,-0.30440608521456236,0.8123294595074884,-0.934788292365733,88.24,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-4.657183775411075,-0.2472780306731359,-0.0
